obj_id	age	sex	jjiasu	jjiansu	jzhwan	jshache	avg_mileage	avg_time	night_time	avg_speed	avg_fuel	cxgl
16031512570581726	25	0	0.8571	3.2857	0.1071	0.0000	59.4208928571	121.272618928	12.6071	21.3929	10.507500	0.16438929
16031512593282370	36	1	6.0714	2.2857	0.1429	0.1429	18.4251428571	69.116667142	5.5714	16.8571	14.472857	0.17901429
16031513065384166	29	1	8.9615	3.8462	0.1538	0.0769	120.4298846154	203.487178846	19.9231	24.3077	16.309615	0.32109231
16031609034984282	27	0	1.5455	1.5909	0.0909	0.0000	72.5935000000	136.708332272	0.2727	28.7727	7.102727	0.07442727
16031708533983424	29	1	1.1538	1.3077	0.1538	0.0000	49.1078076923	82.715384230	10.2692	22.0000	5.382692	0.09421154
16031909180371114	30	0	0.8065	3.0323	0.0645	0.0323	44.9246451613	137.304300645	19.3871	17.3871	8.802581	0.1232871
16032011422179196	28	0	0.0000	1.3077	0.0000	0.0000	38.1390769231	81.866667692	5.4615	18.7692	10.447692	0.07160769
16032110364053801	29	1	5.5000	2.1111	0.3333	0.0000	216.5115555556	236.681481111	63.1111	40.0556	9.589444	0.32596667
16032113405459121	48	1	8.2222	5.9259	0.0000	0.3333	79.2719629630	257.091357777	6.6667	17.3333	11.548148	0.4976037
16032114314359121	21	1	15.9310	2.6207	0.0345	0.0000	67.0697931034	151.311494827	13.5862	20.2759	11.604138	0.28515172
16032210481977697	30	1	3.1613	3.2581	0.0000	0.0323	48.1222258065	123.538171290	5.1935	21.7097	11.737419	0.17014839
16032212441834570	27	1	10.4516	3.0323	0.1290	0.0323	42.2914516129	94.974194193	16.3548	22.9677	10.011290	0.24502903
16032213543331089	52	1	4.0909	2.3636	0.0909	0.0000	104.9966363636	190.956817727	6.2273	29.2273	11.095909	0.24690909
16032214015433046	37	1	0.0385	2.3462	0.2308	0.0769	49.1942692308	138.062179230	18.8462	20.4231	13.588077	0.12622308
16032214115035871	36	1	0.9677	3.1290	0.1290	0.0323	106.6009354839	208.623117741	37.2258	27.2258	7.512258	0.18773226
16032214151636978	26	1	0.0000	0.0000	0.0000	0.0000	0.2146666667	15.566666666	0.0000	1.3333	0.000000	0.01216667
16032215094731732	30	0	6.7500	1.8333	0.0833	0.0000	49.6597500000	106.312501666	12.1667	22.0833	10.133333	0.15590833
16032311403220124	56	1	15.6154	4.5000	0.0385	0.0385	91.7778846154	210.973718461	1.3462	23.0769	11.947308	0.34062308
16032408565498350	29	1	11.5862	2.5862	0.3448	0.1034	75.3647241379	160.301723103	0.9310	27.4138	7.484483	0.26756552
16032408595799496	37	0	0.0000	2.7692	0.0000	0.2308	97.4019230769	126.705768846	12.9231	27.2308	5.942308	0.09570769
16032413362096361	30	1	3.1613	2.2258	0.0000	0.0968	69.8276451613	196.007525806	23.3226	18.1613	11.057742	0.20873226
16032413385797056	27	0	0.8462	1.8462	0.1538	0.0769	93.4690769231	129.598718461	0.0000	31.6923	7.883077	0.09154615
16032413522390593	40	0	8.3000	6.0667	0.8000	0.0333	111.1663333333	201.103889333	26.6000	30.8667	8.776333	0.33617667
16032508584498158	38	0	0.4815	0.7407	0.0000	0.0000	23.9307777778	63.014814814	9.3704	18.8148	7.167778	0.03099259
16032512043382915	22	0	1.5385	3.8462	0.0769	0.0769	109.2094615385	137.837180000	19.6154	33.0769	9.473077	0.14733077
16032517172784133	29	1	11.0000	3.4828	0.2069	0.0345	81.8746551724	165.325862413	21.8276	27.3448	7.528621	0.25476552
16032613085481101	42	0	1.5862	6.4483	0.3448	0.1379	88.1428620690	171.930460344	22.5172	23.5517	10.165862	0.26823793
16032615205187428	27	1	1.8276	0.6207	0.7931	0.0345	56.2453793103	121.495976896	7.9310	25.9655	12.261724	0.16657931
16032617021788918	27	0	4.9259	3.0000	0.0741	0.1111	53.3895185185	168.329629629	27.5926	16.2963	17.001111	0.25297778
16032710110483740	29	0	0.7778	1.4444	0.0000	0.0000	40.9904444444	144.398150000	3.3333	20.2222	7.976667	0.0714
16032710262480898	39	0	0.0000	1.4091	0.0000	0.0909	23.4603636364	56.796212727	0.7727	19.1818	7.155000	0.03234091
16032808354481011	28	1	3.7931	1.7241	0.1724	0.0345	57.6908620690	123.443103793	25.0690	26.8621	8.342414	0.20538276
16032810280285023	36	1	1.3636	1.0909	0.2727	0.0000	41.5920909091	95.830302727	10.3636	24.7273	7.634545	0.04855455
16032909565783472	32	1	0.1852	0.6296	0.0741	0.0000	59.7218888889	122.789505555	7.0741	23.7037	12.388889	0.09169259
16032910004784946	27	1	3.1000	0.5333	0.0000	0.0000	58.9447666667	132.436111333	15.2000	23.5333	12.844000	0.15495333
16032911131388524	31	1	0.9333	8.5000	0.2667	0.0333	54.6909333333	135.492778000	4.8333	22.1000	8.083333	0.26772
16032913273685833	30	0	3.9000	7.0000	0.2000	0.4000	88.8813500000	198.920000500	14.3500	23.5500	12.810500	0.37739
16032914070088055	53	1	1.5417	0.6667	0.0000	0.0000	25.6506666667	95.742360416	3.8333	16.3333	13.132500	0.06119167
16032917272983726	30	1	1.9355	2.6774	0.0000	0.1613	94.7091612903	268.354300645	35.3226	20.6129	7.309032	0.22659677
16032917510484595	23	0	2.7333	1.0667	0.1667	0.0667	81.3259333333	156.368333000	13.7333	27.3333	9.787333	0.22537333
16032917532886003	46	1	2.6190	2.5238	0.0476	0.0476	88.5880000000	145.507142380	14.1905	27.1429	14.306667	0.21461429
16032917554886981	38	1	1.2609	3.3913	0.0000	0.0000	86.7681304348	156.492029565	4.5652	26.1304	6.812174	0.19897826
16032917593588260	27	0	0.2400	2.0000	0.0000	0.0000	37.3596000000	105.437333600	3.0000	18.1600	9.242400	0.087332
16033010395288325	26	1	5.9667	7.7667	0.2667	0.2667	43.0544000000	92.443333333	13.8000	26.3333	8.910333	0.20322333
16033114214881664	43	0	5.6087	2.3478	0.1304	0.0870	84.0533043478	187.290578695	19.9130	22.8696	13.082609	0.26032174
16040209340861385	24	1	1.4231	2.6923	0.0385	0.0769	100.2506153846	166.933974615	2.1923	31.0769	6.248462	0.15949231
16040216445562875	27	0	4.3226	2.5161	0.0000	0.1613	201.9344838710	225.140860967	46.6774	39.5161	6.734839	0.23325161
16040217123661390	22	1	4.4615	2.8077	0.1154	0.1154	56.7517307692	147.985256538	38.4615	22.7692	8.928846	0.28213462
16040311424954674	29	0	0.5000	0.5000	0.0000	0.0000	12.8565000000	32.075000000	0.0000	18.0000	3.635000	0.01295
16040311460155746	32	1	13.0000	9.0000	0.0000	0.2500	55.4245000000	171.087497500	42.0000	19.2500	13.760000	0.3939
16040311511557985	32	0	0.6786	3.3929	0.0000	0.0714	61.3290000000	138.746429285	2.1786	25.8214	13.936071	0.16999286
16040312273352808	34	1	10.8000	5.2400	0.0400	0.0400	52.5652000000	125.646666800	17.0800	25.0400	7.475600	0.334436
16040417271059275	30	0	0.6667	2.4333	0.0333	0.0333	49.2159333333	133.682778000	7.2667	16.6000	11.474667	0.13444333
16040509022952740	43	1	3.2667	7.6667	0.8000	0.2000	140.2717333333	210.251110000	42.7333	35.5333	4.737333	0.29253333
16040509080454375	25	0	5.5714	1.9643	0.0714	0.0714	55.6539642857	157.022023571	27.8571	17.4643	8.192857	0.19278929
16040509215158716	34	0	3.1667	2.2000	0.0000	0.0667	43.4231000000	151.414444000	26.8333	14.6667	13.812333	0.15114
16040512261054693	54	1	5.3200	2.8000	0.0800	0.0800	58.2418400000	102.492666800	6.3200	31.1600	7.602000	0.186096
16040608525251781	46	0	1.2000	1.7500	0.0500	0.0000	46.1267000000	90.371667000	11.2500	23.5500	8.825000	0.079585
16040609035055454	25	1	0.9444	0.9444	0.2778	0.0000	64.7653888889	103.024998888	7.1111	26.0000	8.172778	0.06782222
16040711241552189	44	1	2.5652	2.8261	0.1304	0.0435	73.6197826087	133.292754782	15.3043	22.6087	11.109130	0.19432609
16040713375355053	29	0	7.7619	2.1905	0.0476	0.0000	71.5031428571	156.089682857	33.6667	17.2857	8.834286	0.15831429
16040718581950341	33	1	4.5714	1.7143	0.0000	0.1429	20.7498571429	55.380954285	6.2857	16.2857	11.685714	0.08622857
16040809120651496	49	0	5.7241	1.5517	0.3103	0.0000	87.1330000000	167.186206551	19.8966	27.2069	6.950345	0.23777931
16040809170454051	29	0	0.9677	1.6452	0.0968	0.0323	56.5068064516	116.055376129	33.1613	24.3548	7.844194	0.08172903
16040815062797170	46	0	0.0000	4.5484	0.1290	0.0645	47.7917741935	131.699461935	9.0968	19.0323	6.520968	0.21623226
16040909472291376	35	1	0.2000	1.1500	0.0000	0.0000	26.6360000000	80.766667000	2.7000	18.6500	9.158000	0.06706
16040911363692899	27	1	2.6667	1.9048	0.0952	0.0000	47.3033333333	104.307141904	16.0952	22.1905	7.408571	0.10973333
16041014413893207	24	1	16.6957	4.0435	0.0435	0.0870	61.5551304348	115.879710434	19.8696	27.6087	15.171304	0.3318913
16041015020998602	30	0	0.8667	3.6667	0.0000	0.0000	42.0324666667	125.353333333	1.5333	17.9333	8.274000	0.16186
16041109293298386	35	1	3.1935	4.0323	0.0968	0.1613	66.9635483871	132.121505483	5.6452	23.9032	12.720000	0.24302258
16041114575499517	37	1	5.1034	9.3793	0.2759	0.2759	56.3956206897	116.125286896	16.8621	25.4828	13.033793	0.26979655
16041211261292927	30	1	6.5484	3.4194	0.5484	0.1290	170.5450645161	228.659677741	23.0968	34.6774	11.619355	0.38224516
16041310031072586	52	1	2.5263	3.1579	0.3158	0.0000	29.7328421053	98.095613684	8.2105	16.0526	8.077895	0.19058421
16041312490871057	27	1	3.4348	9.5652	0.1304	0.0000	91.0926521739	157.638405652	5.7391	33.2609	6.595652	0.36266522
16041314212075447	29	0	1.4194	1.4839	0.0645	0.0000	31.8692903226	129.218280000	19.6774	13.6774	15.284516	0.11003548
16041316010977007	46	1	0.2143	6.4286	0.0714	0.0714	105.4812857143	165.363095714	21.5714	27.6429	10.405000	0.28215
16041408553973013	27	1	21.3600	6.7600	0.0800	0.2000	127.1474800000	229.626000400	26.8400	31.3600	7.022400	0.381452
16041408590274128	40	0	2.7600	4.0400	0.2800	0.2000	40.2557600000	93.025333200	7.9200	20.4800	10.149600	0.203912
16041415165472680	31	1	2.7143	1.6429	0.0000	0.0000	69.0971428571	135.280951428	7.5714	24.7857	10.212143	0.1242
16041416155472911	44	1	0.2143	0.5357	1.0000	0.0357	44.5732500000	104.117856428	1.3214	21.2500	9.849286	0.11731429
16041509364174228	45	1	0.2258	2.1935	0.0323	0.0323	31.4520000000	122.302150322	5.5161	14.9677	8.242258	0.13540968
16041515115572413	29	1	4.5357	5.8929	0.0714	0.0714	78.2071785714	165.719643214	23.6429	22.2143	14.466429	0.24786071
16041612003473897	33	1	16.7500	4.1786	0.7143	0.0000	95.6841428571	175.591072142	16.4643	27.7143	8.091429	0.28887143
16041612124277748	37	0	4.2000	1.8500	0.2000	0.0000	69.7891000000	132.465000500	14.2000	26.3500	10.586000	0.178525
16041613543071053	39	1	13.8333	7.1667	0.4167	0.3333	85.2713333333	219.016667500	44.0000	19.4167	10.807500	0.44855833
16041615225279952	34	1	5.2258	4.6452	0.6774	0.0968	89.3891935484	201.835483870	67.8065	25.1290	7.259355	0.29911935
16041615501678363	30	1	5.7097	3.7742	0.0323	0.0323	35.2496774194	94.949462580	21.4516	22.2581	9.541290	0.17122258
16041616344472759	58	0	0.0526	1.0526	0.0000	0.0000	26.4362631579	104.242982631	1.4737	13.3684	13.020526	0.05392632
16041616495077631	27	1	3.9615	5.8462	0.0385	0.1538	108.9116923077	167.373077307	11.7692	25.1538	13.726154	0.27807692
16041617073376517	55	1	0.6190	3.8095	0.0952	0.0000	76.0992380952	141.395238571	14.7143	25.3333	6.463810	0.18583333
16041620273372579	33	0	0.0385	0.2308	0.0769	0.0000	49.1508076923	127.228203846	2.7308	16.2308	11.439615	0.05432308
16041620443277605	33	0	4.6000	2.2667	0.1333	0.0000	41.6414000000	91.891111333	8.3333	22.0000	11.508667	0.13831333
16041620463778128	38	1	2.5806	2.0323	0.0645	0.1290	106.0108064516	193.585484193	5.8710	24.2258	13.504194	0.21574516
16041620503779096	22	1	1.4516	1.9677	0.1935	0.0000	87.3712903226	286.909140000	45.3226	15.7742	13.088387	0.21599677
16041710070979467	26	1	1.9259	2.1852	0.0000	0.0000	67.9713703704	115.462345185	16.1481	23.4074	8.305926	0.10755556
16041710091770135	27	1	0.1379	1.2414	0.0345	0.0000	21.0939310345	65.395976206	14.5517	18.8621	8.015517	0.02667241
16041909090515259	29	0	1.5862	2.0000	0.0345	0.1034	41.7829310345	67.962068965	15.1034	38.9655	7.170690	0.07475517
16042011550317640	37	1	0.3704	1.4815	0.0741	0.0000	103.9278888889	164.388888518	4.8148	24.8148	9.089630	0.09697037
16042109054342929	35	0	2.3846	1.5385	0.0385	0.0000	26.7557692308	98.742949615	7.9231	15.3077	9.828462	0.07023846
16042110453241609	30	0	0.5806	3.0645	0.1613	0.0645	48.9461612903	100.652150645	3.3226	28.8387	8.705806	0.11919677
16042111235962634	33	1	1.8214	4.7500	0.0357	0.2143	90.0004642857	149.469047857	5.6786	31.4286	11.054286	0.29198929
16042114425906109	46	1	1.4286	5.4643	1.6429	0.0357	176.4797500000	248.321428214	12.7500	35.2500	6.803929	0.32025357
16042215515355117	31	1	1.4167	1.7917	0.1250	0.0000	57.6058333333	110.886110833	7.3333	27.4167	6.767083	0.11275833
16042217001728833	43	0	0.3929	2.0714	0.1429	0.1786	74.8633214286	106.083333214	6.9286	21.9643	14.605714	0.13323214
16042309300078355	35	1	11.2143	1.0714	0.4286	0.0000	154.8475714286	219.616666428	27.3571	35.0000	7.039286	0.26287143
16042309520734653	57	0	2.0000	1.6471	0.3529	0.0588	135.0361764706	189.116667058	4.0588	35.6471	6.295882	0.16816471
16042310283834429	30	1	0.2609	2.6522	0.0000	0.0000	100.9357826087	182.277535652	11.4783	23.2609	12.452609	0.1536913
16042311583550198	45	1	4.0000	0.6154	0.0769	0.0000	43.2218461538	108.344870769	22.4231	22.7308	10.281538	0.15773462
16042314503932903	30	1	3.1935	1.4839	0.2903	0.0000	97.0204193548	164.109140645	20.8710	27.7419	11.073226	0.25059355
16042314564044588	38	1	1.2500	1.5000	0.5000	0.0000	27.6455000000	86.550000000	17.5000	22.5000	9.990000	0.117425
16042415231799438	30	1	2.1600	2.5600	0.0000	0.0000	60.6395600000	115.754000400	3.8800	27.2000	9.370400	0.184496
16042509180593712	48	1	4.2273	2.5455	0.0909	0.0909	31.8525454545	83.439393636	11.0909	20.6818	10.815909	0.17799091
16042516483723375	57	1	0.6522	1.2174	0.2609	0.0000	61.1907391304	98.570289565	0.0000	23.4783	8.900000	0.07623043
16042516592656770	45	1	1.4839	1.9355	0.0323	0.0000	43.8580967742	124.783871612	0.3548	19.8387	11.071613	0.14790968
16042518171032541	38	0	0.0000	1.3636	0.0909	0.0000	17.8740909091	69.707576363	5.5455	14.1818	8.359091	0.07182727
16042518254685150	48	1	1.6207	4.1724	0.0345	0.2759	113.7371379310	188.118390344	10.9655	28.5172	12.655172	0.25788621
16042518275225648	26	0	9.8276	1.5517	0.1034	0.0000	65.3567931034	160.380458965	31.1379	25.2414	10.678966	0.2949069
16042518321516822	39	1	0.5806	1.7419	0.0968	0.0645	27.9599354839	110.663978064	7.2903	15.1290	14.705806	0.13637742
16042518345357498	31	0	19.6774	5.8710	0.0968	0.0645	87.0202903226	232.992473225	11.3226	19.9032	16.952903	0.42724839
16042518434119768	35	1	2.5652	3.5217	0.1739	0.0870	144.8702608696	218.010869130	34.1739	27.7826	11.844348	0.32219565
16042717075362925	36	1	0.0000	0.1667	0.0000	0.0000	11.0636666667	45.344443333	11.5000	10.5000	6.185000	0.0278
16042809480311338	26	0	8.5862	4.4138	0.1724	0.1724	93.6220000000	167.732184482	36.6897	24.4483	8.101034	0.34517241
16042814361270817	39	1	0.2000	7.7000	0.2000	0.0000	129.0756000000	224.561668000	6.8000	28.8000	5.622000	0.35319
16042816004369170	43	1	3.9667	6.5667	0.1000	0.2000	66.2600333333	133.163889000	7.0333	29.2000	13.314000	0.25020333
16042913065294300	40	0	0.0000	0.7778	0.0556	0.0556	39.5594444444	67.908333333	2.7222	19.3333	8.301667	0.06317222
16042919044894679	29	0	0.2143	1.2857	0.0000	0.0000	16.9523928571	71.496428571	3.7143	13.4643	8.855000	0.06778571
16042919071295260	32	0	0.6667	6.3000	0.1333	0.1333	58.6659666667	123.106111333	2.6333	23.7333	15.117000	0.23455333
16042919101996002	34	0	1.1818	0.0909	0.0909	0.0000	44.2267727273	134.787878636	9.1818	18.5909	10.265000	0.08973636
16042919201998576	47	1	0.1935	4.1290	0.2258	0.0968	113.5642258065	204.650537096	11.0323	29.0645	8.553871	0.24597419
16042919230499226	34	1	0.7857	0.6071	0.0000	0.0000	19.6826428571	68.914286071	3.7500	15.8214	12.810357	0.04863929
16043010303091805	30	1	6.0323	2.9355	0.3871	0.0323	62.8948064516	124.917741935	6.2258	25.8387	7.013871	0.18338065
16043014301792920	41	1	0.0323	4.7419	0.0645	0.0968	95.3335161290	169.843548064	4.8065	30.0645	7.027742	0.15809355
16043018263494454	26	1	0.4167	0.4167	0.5000	0.0000	72.9158333333	97.351388333	1.9167	19.6667	5.409167	0.06013333
16050112351091643	25	1	1.4286	2.9286	0.0714	0.0357	57.3157857143	115.308928571	11.4643	22.7857	6.843214	0.12894286
16050216164597245	36	1	0.5185	3.6667	0.1481	0.0370	56.6640370370	110.527160000	3.2593	27.5185	10.376296	0.15491111
16050408364112616	35	0	2.5000	4.2917	0.0000	0.1667	87.0510000000	150.254166666	17.0000	28.7500	9.007500	0.17517917
16050410010511067	55	1	1.8333	1.6250	0.0417	0.0417	104.4050416667	129.555557083	13.5833	24.5833	8.499583	0.17849167
16050508565977038	30	1	0.3333	0.4444	0.0556	0.1111	52.8637777778	92.284258888	5.1667	20.1111	7.109444	0.0453
16050515564879998	39	1	3.5714	2.6429	0.2143	0.0000	43.9265000000	140.795236428	18.5000	18.8571	9.719286	0.20242143
16050516475578154	32	0	1.1765	1.7647	0.0000	0.0000	113.5402941176	206.500000000	14.2941	24.0588	11.263529	0.15517059
16050715561373658	30	1	0.2857	0.7143	0.0000	0.0000	13.0167500000	56.280952857	7.6429	14.3929	8.533214	0.04656786
16050908414876244	42	0	0.4667	2.4667	0.2000	0.0000	41.3638000000	116.045555333	7.5333	18.6667	9.600667	0.13052667
16050909114965422	47	1	0.2333	3.4333	0.0333	0.0667	52.4812000000	132.738889333	16.9333	22.4667	8.507667	0.11535
16050912323177358	24	1	5.3600	4.2000	0.5200	0.0800	92.3931600000	158.810665600	8.0400	30.1600	6.656400	0.287376
16050915240677672	23	1	0.8667	3.7333	0.0667	0.1000	51.1080000000	90.632778333	8.0667	19.3333	15.039000	0.10571333
16050915315070297	27	0	2.1071	1.5000	0.0357	0.0357	36.0554642857	94.054166428	4.9643	17.5357	11.231786	0.09550357
16051010502584984	43	0	0.0333	0.5333	0.0000	0.0333	47.1036666667	111.694445000	3.6333	18.7000	11.530333	0.06714333
16051015542353324	48	1	3.2692	4.1923	0.0000	0.0769	38.9258076923	122.426282307	5.5000	14.8462	18.758077	0.18854615
16051016040726460	25	1	1.0357	1.7143	0.0000	0.0357	91.9638214286	203.794643214	13.3571	23.5357	8.910357	0.18718571
16051018135512524	22	1	17.7742	9.0645	0.1290	0.2903	53.1738387097	159.963440967	50.6129	19.1935	15.315161	0.29513548
16051118292473676	34	0	14.7097	4.2581	0.0968	0.0645	76.1570322581	167.785483870	16.8710	22.9355	12.813871	0.30358387
16051209344231753	35	1	5.0000	1.0000	0.5000	0.0000	117.5750000000	171.483335000	0.0000	40.0000	6.095000	0.22995
16051210493522621	35	1	1.0870	3.3043	0.0000	0.0000	154.6588695652	205.686231739	39.6522	29.3478	9.538696	0.24073913
16051216262402570	48	0	8.0000	6.0000	0.8571	0.0952	78.3262857143	151.480159047	17.1429	25.5714	8.390000	0.36940952
16051216363456485	33	1	12.6774	13.5484	0.5806	0.1935	118.7508064516	281.141935483	88.7419	25.6774	45.631935	0.52651613
16051308424133875	36	1	1.4545	3.0909	0.4091	0.1364	49.1499545455	134.960606818	23.0455	18.9545	7.793636	0.17743182
16051308490606449	29	0	1.5294	0.9412	0.0588	0.0000	30.3095882353	59.798039411	18.2941	18.8235	5.937059	0.07171176
16051310191711627	33	1	3.7778	2.8889	0.0370	0.0741	50.7298888889	128.701852592	26.4444	21.7407	15.735556	0.18904074
16051310385358793	34	0	6.3684	2.2105	0.1053	0.0000	36.8104210526	65.425438947	0.0000	27.2632	7.563684	0.14415263
16051518452059801	41	0	0.8519	0.2963	0.0000	0.0000	24.9556296296	93.090740740	17.5185	14.0000	13.237407	0.03431111
16051618533591451	25	0	15.7500	5.6429	0.2500	0.2500	29.8283928571	109.966667142	30.9643	15.5000	17.947857	0.21395357
16051709063333570	37	1	1.9000	4.3000	0.0000	0.0500	25.5649000000	69.594166500	4.5500	21.7500	8.301500	0.0901
16051709091845132	29	0	1.2143	3.3214	0.1429	0.1786	55.8697500000	98.188690000	23.4643	23.0714	7.271429	0.11766786
16051819052761906	43	1	1.6207	3.2759	0.1379	0.1034	86.6058620690	184.544827586	25.4483	26.4483	8.213448	0.21435517
16051908444852490	36	0	1.0833	1.5833	0.0000	0.0000	27.4455000000	108.550695000	6.1250	14.4583	11.530833	0.04790833
16051909325240247	31	1	0.2759	0.7241	0.0690	0.0000	25.9987931034	74.132758620	8.3793	21.1724	7.377241	0.01973448
16051912021120306	30	0	3.0625	3.0000	0.8750	0.2500	72.0845625000	138.506248750	9.3125	21.8125	9.005000	0.21445
16051914404721712	25	1	3.7931	1.6552	0.0345	0.0000	73.5136551724	188.596552758	21.8276	18.1379	10.746897	0.23036207
16051918385923539	31	1	0.3793	4.1724	0.0000	0.1379	49.6403793103	121.737931379	15.3793	22.4828	8.379310	0.13195517
16052009144243414	22	1	2.4231	3.6923	0.6923	0.0385	28.7420384615	70.021795000	12.6538	24.5385	7.213077	0.11998846
16052010355292980	27	1	7.0000	2.8710	0.0323	0.1290	71.7098709677	172.109140645	29.9677	20.9677	7.460645	0.31197097
16052017073613363	43	1	0.0625	1.1875	0.0625	0.0625	75.5941875000	158.762498750	6.3750	20.8125	9.144375	0.0761375
16052110202829522	29	0	1.9565	2.5217	0.2174	0.1304	54.2224347826	126.429710869	24.2609	20.2174	7.781739	0.1323087
16052213054172622	30	0	0.8148	1.1481	0.0370	0.0370	32.6914814815	83.159258888	12.8148	24.1111	8.397037	0.03311111
16052215562957065	28	1	0.0000	0.5000	0.2500	0.0000	58.1062500000	105.706944166	6.0000	30.8333	7.279167	0.032525
16052218200893447	41	1	8.3226	5.2903	0.0968	0.2581	90.4027096774	243.740860967	52.0645	19.4839	10.461290	0.38065161
16052309290412758	44	1	0.3333	1.5000	0.1667	0.0000	40.9203333333	70.883333333	2.8333	28.3333	9.025000	0.08578333
16052511271810816	38	0	1.9231	1.5385	0.6923	0.0769	97.6133076923	114.005127692	11.7692	35.4615	4.957692	0.13859231
16052512180367286	35	1	0.6000	2.9500	0.7500	0.0000	44.1599000000	94.759999000	7.5000	27.9000	7.232500	0.13703
16052512245719166	26	0	0.1111	1.5556	0.1111	0.0000	47.0728888889	90.866666666	9.3333	26.2222	6.492222	0.04515556
16052708480791283	26	1	1.4138	0.6207	0.0000	0.0000	44.4641724138	80.348276206	17.3793	29.2759	7.142759	0.04215862
16053009291137376	28	1	4.3704	2.5556	0.0000	0.0370	36.3967037037	127.880247037	34.0741	14.9630	14.534074	0.14461111
16053116033230695	35	0	0.5000	0.9167	0.1667	0.0000	111.0803333333	195.216666666	7.5000	24.1667	10.906250	0.14642917
16060308315415097	49	1	2.3529	2.7647	0.7647	0.0000	141.6474705882	126.514705294	14.3529	49.8235	3.982353	0.19044118
16060308472510930	36	1	9.0000	3.5600	0.0800	0.0400	53.9189600000	104.924000000	31.7200	30.6400	6.957600	0.209976
16060310442212051	39	1	2.2857	1.0952	0.0476	0.0000	85.5484285714	137.074602857	12.4286	25.8095	7.430476	0.12594286
16060311021018721	33	1	4.0333	4.1667	0.1667	0.2333	113.7618666667	158.944444000	2.9667	33.2667	6.444333	0.21274333
16060708321814154	39	1	5.9677	3.6452	0.1935	0.1613	61.5572903226	142.123118709	14.2903	25.0323	7.430000	0.23630645
16060909534791489	31	1	5.5200	4.5600	0.6800	0.0400	190.9925600000	264.267333600	24.8400	40.8000	6.872800	0.346188
16060909551992129	28	1	0.3333	2.2500	0.1667	0.0000	49.5953333333	139.433334166	0.0000	20.5000	7.966667	0.07725833
16060909581993257	52	1	2.9333	0.6667	0.5333	0.0333	46.5576333333	110.026111666	2.3000	22.2333	6.597333	0.1011
16060909594393952	46	1	7.5769	3.3462	0.1923	0.0385	61.1728076923	134.528846153	6.7308	23.9615	8.315000	0.20661154
16060913032196942	37	0	1.6429	1.3929	0.0000	0.0000	51.5856785714	150.395833214	14.6786	15.1429	17.794643	0.15722143
16061111324594715	30	0	0.2381	0.8095	0.2381	0.0000	45.1035238095	69.794444285	2.0476	25.7143	5.987619	0.08299048
16061111425398075	45	0	1.5833	2.5000	0.1250	0.0417	34.0429166667	94.981944166	9.8333	20.0833	8.040417	0.08784167
16061111442298726	32	0	1.3333	3.3667	0.1333	0.0667	85.1394000000	128.826667000	7.0667	30.9000	7.034333	0.15058667
16061308552288236	45	1	0.1053	1.8947	0.0000	0.0000	66.8582631579	139.310526315	7.2105	22.2632	6.166316	0.06953684
16061410225879655	25	1	0.1379	0.7586	0.0000	0.0000	38.2996206897	110.712643793	4.4138	18.3103	8.363793	0.03566897
16061411200371627	38	0	2.4167	8.0417	0.3750	0.1250	34.4027916667	92.879861250	8.6667	20.4167	7.517083	0.11611667
16061411255873787	52	1	1.8065	2.1290	0.3226	0.0000	47.3137096774	98.116128064	1.2581	19.2903	7.031613	0.0977871
16061516002975847	36	0	1.8182	1.4545	0.1818	0.0909	28.5284545455	64.562120909	0.0000	16.4545	6.474545	0.08771818
16061608315645691	30	0	10.1176	2.8824	0.2353	0.1176	59.1042352941	123.022549411	15.5882	27.4118	7.352941	0.21097059
16061611164449191	24	1	0.1000	1.5667	0.0333	0.0333	32.0404000000	70.260556000	8.0333	27.2667	8.655333	0.04644
16061616222041092	25	0	0.6087	2.4348	0.1739	0.0435	46.5240000000	116.476086521	19.1739	21.8261	7.365217	0.0887913
16061712070447574	38	1	1.3000	2.0000	0.0667	0.0000	43.7477333333	117.963333666	3.6000	19.7333	9.368333	0.09363667
16061714214946287	26	1	8.6667	3.7000	0.2000	0.0333	126.3067000000	194.639443000	11.4000	30.9667	10.860667	0.35793333
16061716253147922	48	1	3.9677	1.6452	0.0323	0.0323	53.6455806452	150.956989032	12.8065	18.8387	13.463548	0.17007097
16061809264946121	40	0	6.2593	0.5556	0.2593	0.0000	160.3138888889	174.311111481	10.2222	32.7037	7.381852	0.19218148
16061809305747755	25	1	6.0000	2.8333	0.1333	0.0333	68.1543333333	129.562222000	10.4667	27.5000	8.045333	0.19368
16061811000441257	37	0	0.8500	5.5000	0.4000	0.1000	116.5483500000	138.488333000	16.3500	38.8500	7.864000	0.254495
16061811020341984	31	1	2.9643	4.1429	0.0000	0.0714	165.0710714286	200.394047857	19.1786	33.8571	6.613214	0.2176
16061816395147693	27	1	2.6250	1.9583	0.3750	0.0417	69.0889583333	126.329167083	19.7083	28.1250	6.662083	0.1729
16061910144941157	24	0	4.1154	2.3846	0.5769	0.0769	50.7968461538	74.087178846	11.2692	32.8462	7.161923	0.1617
16061910174542862	41	1	3.2353	2.3529	0.3529	0.0588	76.0207647059	122.261764705	6.5882	28.2353	8.340000	0.17059412
